,ch_n,ch_e,station_name,lat,lon,commune_id,name,canton
534,1248118.307,2683144.256,Zurich HB,47.3786530063,8.539622225499999,261.0,Zürich,ZH
535,1248195.594,2682927.457,Zurich HB,47.3793753983,8.5367660673,261.0,Zürich,ZH
536,1249485.2340000002,2679293.426,Zurich Altstetten,47.39142103060001,8.48887796439,261.0,Zürich,ZH
537,1249485.81,2679291.911,Zurich Altstetten,47.3914263932,8.48885800249,261.0,Zürich,ZH
538,1250325.131,2676137.6119999997,Schlieren,47.399346904,8.4472264062,247.0,Schlieren,ZH
539,1251021.241,2672921.981,Dietikon,47.4059712101,8.40474656638,243.0,Dietikon,ZH
540,1255941.197,2667319.997,Neuenhof,47.450815348999996,8.331275488189998,4034.0,Neuenhof,AG
541,1258721.739,2665502.819,Baden,47.476005388100006,8.30759018426,4021.0,Baden,AG
542,1258774.621,2665498.751,Baden,47.476481382799996,8.30754398836,4021.0,Baden,AG
543,1258780.533,2665466.091,Baden,47.4765378029,8.307111616819999,4021.0,Baden,AG
544,1259271.053,2658168.817,Brugg AG,47.481634999200004,8.21037487875,4095.0,Brugg,AG
545,1259286.882,2658110.474,Brugg AG,47.4817825137,8.2096029283,4095.0,Brugg,AG
546,1249562.261,2679341.568,Zurich Altstetten,47.3921079688,8.48952919784,261.0,Zürich,ZH
547,1249485.827,2679298.921,Zurich Altstetten,47.3914257023,8.48895084291,261.0,Zürich,ZH
548,1249484.32,2679298.345,Zurich Altstetten,47.3914122185,8.48894294747,261.0,Zürich,ZH
549,1256925.043,2666140.647,Wettingen,47.4597831121,8.315784608089999,4045.0,Wettingen,AG
550,1252803.298,2680722.46,Zurich Affoltern,47.4210879206,8.50840248832,261.0,Zürich,ZH
551,1255423.525,2669373.8680000002,Wurenlos,47.4459464042,8.35842657135,4048.0,Würenlos,AG
552,1255403.047,2669369.3109999998,Wurenlos,47.4457627169,8.358362975650001,4048.0,Würenlos,AG
553,1252794.27,2680702.844,Zurich Affoltern,47.4210091339,8.50814092804,261.0,Zürich,ZH
554,1256478.007,2671640.919,Otelfingen,47.4551868988,8.38865091597,94.0,Otelfingen,ZH
555,1254462.169,2677980.807,Regensdorf-Watt,47.436337118400004,8.47236245742,96.0,Regensdorf,ZH
556,1256310.858,2675306.999,Buchs-Dallikon,47.4532743267,8.437233325880001,83.0,Buchs (ZH),ZH
557,1256560.949,2672657.423,Otelfingen Golfpark,47.455821371499994,8.40214289116,94.0,Otelfingen,ZH
558,1256926.1809999999,2666139.432,Wettingen,47.4597934688,8.31576866468,4045.0,Wettingen,AG
559,1252561.376,2683417.681,Zurich Seebach,47.4185762839,8.54407121626,261.0,Zürich,ZH
560,1254519.897,2677945.78,Regensdorf-Watt,47.4368604326,8.471908257619999,96.0,Regensdorf,ZH
561,1260467.086,2661368.231,Turgi,47.492100777299996,8.25298460018,4042.0,Turgi,AG
562,1260455.393,2661350.897,Turgi,47.4919972343,8.25275298369,4042.0,Turgi,AG
563,1263608.739,2660412.978,Siggenthal-Wurenlingen,47.520443371300004,8.24073519831,4047.0,Würenlingen,AG
564,1270408.43,2661061.2290000003,Klingnau,47.5815348086,8.250275021539998,4309.0,Klingnau,AG
565,1269750.216,2661510.452,Dottingen,47.5755734584,8.256154744460002,4304.0,Döttingen,AG
566,1269751.811,2661510.07,Dottingen,47.57558783819999,8.25614988847,4304.0,Döttingen,AG
567,1260467.706,2661366.742,Turgi,47.4921064922,8.25296492779,4042.0,Turgi,AG
568,1268713.619,2670397.063,Rumikon AG,47.565358702299996,8.374091686789999,4317.0,Rümikon,AG
569,1271208.2340000002,2664449.238,Bad Zurzach,47.5884036925,8.29542254952,4323.0,Bad Zurzach,AG
570,1267853.409,2646856.2430000002,Laufenburg,47.559723704300005,8.061195689439998,4170.0,Laufenburg,AG
571,1268894.9409999999,2673744.369,Kaiserstuhl AG,47.5666219624,8.41859786255,4308.0,Kaiserstuhl,AG
572,1269212.9440000001,2666894.8819999998,Rekingen AG,47.5702152645,8.327632262,4315.0,Rekingen (AG),AG
